file	nr	chembl_id	inchi_key	tautomer_smiles	smile
vanwesten_tauromer.csv	1721	Metz_2011_3839	ZCPXKQVCVGWJNM-UHFFFAOYSA-N	N#Cc1c2OC3(C(=N)C(O)c2(cc(c1C)C))(CCCCC3)	N#Cc2c3OC1(CCCCC1)C(N)C(=O)c3(cc(c2C)C)
vanwesten_tauromer.csv	1722	Metz_2011_3842	LJHDODZANPNYPE-UHFFFAOYSA-N	O=CN(O)C(=CS(=O)(O)c1ccc(cc1)c2ccc(cc2)C(F)(F)F)c3ccc(O)cc3	O=CN(O)C(c1ccc(O)cc1)CS(=O)(=O)c2ccc(cc2)c3ccc(cc3)C(F)(F)F
vanwesten_tauromer.csv	1723	Metz_2011_3843	YOVNFNXUCOWYSG-UHFFFAOYSA-N	O=C(Nc4cccc(Oc2ncc3nc(c1nonc1(N))n(c3(c2))CC)c4)c6ccc(OCCN5CCOCC5)cc6	O=C(Nc4cccc(Oc2ncc3nc(c1nonc1(N))n(c3(c2))CC)c4)c6ccc(OCCN5CCOCC5)cc6
vanwesten_tauromer.csv	1724	Metz_2011_3847	ILYYHBWLPJIMLM-UHFFFAOYSA-N	n1nc3n(c1N)c2ccccc2s3	n1nc3n(c1N)c2ccccc2s3
vanwesten_tauromer.csv	1725	Metz_2011_3848	UGFZSOOMZPRIIC-UHFFFAOYSA-N	O=C(OCC)c3c1ccncc1sc3(NC(=O)C2C(C)(C)C2(C)(C))	O=C(OCC)c3c1ccncc1sc3(NC(=O)C2C(C)(C)C2(C)(C))
vanwesten_tauromer.csv	1726	Metz_2011_3849	PIMQWRZWLQKKBJ-UHFFFAOYSA-N	[O-][n+]1cccc(c1)CNc3cc(nc2c(cnn23)CC)N4CCCCC4CCO	[O-][n+]1cccc(c1)CNc3cc(nc2c(cnn23)CC)N4CCCCC4CCO
vanwesten_tauromer.csv	1727	Metz_2011_3852	YXUQWISLOFXNGN-UHFFFAOYSA-N	N#Cc1ccc2c(c1)c(cn2C)c3nc4[nH]cc(nc4(c3))Br	N#Cc1ccc2c(c1)c(cn2C)c3cc4nc(cnc4([nH]3))Br
vanwesten_tauromer.csv	1728	Metz_2011_3853	HHEBHJLYNLALHM-UHFFFAOYSA-N	n1nc2cc(c(cc2([nH]1))Cl)Cl	n1nc2cc(c(cc2([nH]1))Cl)Cl
vanwesten_tauromer.csv	1729	Metz_2011_3856	QMMMGQKKOKYDMN-UHFFFAOYSA-N	N(=C(N)N)c1ccc(OCCCCCCCCCCCC)c(N=C(N)N)c1	N=C(N)Nc1ccc(OCCCCCCCCCCCC)c(c1)NC(=N)N
vanwesten_tauromer.csv	1730	Metz_2011_3857	NOINZXXDBHAHKY-UHFFFAOYSA-N	O=C2Nc1ccc(cc1C2)Nc3ncc(c(n3)NCc4cccnc4N(C)S(=O)(O)=C)C(F)(F)F	O=C2Nc1ccc(cc1C2)Nc3ncc(c(n3)NCc4cccnc4N(C)S(=O)(=O)C)C(F)(F)F
vanwesten_tauromer.csv	1731	Metz_2011_3858	IWPWKQLFCMXCMD-UHFFFAOYSA-N	n1cnc(cc1)Nc2ncc3ccc(cc3(c2))Br	n1cnc(cc1)Nc2ncc3ccc(cc3(c2))Br
vanwesten_tauromer.csv	1732	Miduturu_2011_A02	BKUMVXIXUVYKDQ-UHFFFAOYSA-N	O=C3N=C(N)SC3(=Cc1oc(cc1)c2ccc(cc2)S(=O)(=O)N)	O=C3NC(=N)SC3(=Cc1oc(cc1)c2ccc(cc2)S(=O)(=O)N)
vanwesten_tauromer.csv	1733	Miduturu_2011_A03	OYYVWNDMOQPMGE-UHFFFAOYSA-N	O=C3NC(=O)SC3(=Cc1oc(cc1)c2ccc(F)cc2(O))	O=C3NC(=O)SC3(=Cc1oc(cc1)c2ccc(F)cc2(O))
vanwesten_tauromer.csv	1734	Miduturu_2011_A04_A21	AIYSNOAATXHFRO-UHFFFAOYSA-N	O=C3N=C(N)SC3(=Cc1cccc(c1)c2ccc(cc2)S(=O)(=O)N)	O=C3NC(=N)SC3(=Cc1cccc(c1)c2ccc(cc2)S(=O)(=O)N)
vanwesten_tauromer.csv	1735	Miduturu_2011_A07	FAXBEUSIDZMHMS-UHFFFAOYSA-N	O=C1NC(N=C1Cc2oc(cc2)c3ccc(cc3)S(=O)(=O)N)=S	O=C3NC(NC3(=Cc1oc(cc1)c2ccc(cc2)S(=O)(=O)N))=S
vanwesten_tauromer.csv	1736	Miduturu_2011_A08	MTHWDDGNAZSWSH-UHFFFAOYSA-N	O=C3N=C(N)SC3(=Cc1nc(ccc1)c2ccc(cc2)NS(=O)(O)=C)	O=C3NC(=N)SC3(=Cc1nc(ccc1)c2ccc(cc2)NS(=O)(=O)C)
vanwesten_tauromer.csv	1737	Miduturu_2011_A09	BRDCNBLXZOZMDS-UHFFFAOYSA-N	O=C3NC(=S)SC3(=Cc1oc(cc1)c2ccc(cc2)S(=O)(=O)N)	O=C3NC(=S)SC3(=Cc1oc(cc1)c2ccc(cc2)S(=O)(=O)N)
vanwesten_tauromer.csv	1738	Miduturu_2011_A10	LDJMRSNOCJFHLZ-UHFFFAOYSA-N	O=C3N=C(N)N(C3(=Cc1oc(cc1)c2ccc(cc2)S(=O)(=O)N))C	O=C3NC(=N)N(C3(=Cc1oc(cc1)c2ccc(cc2)S(=O)(=O)N))C
vanwesten_tauromer.csv	1739	Miduturu_2011_A11	DUKJKFTXPNSKBT-UHFFFAOYSA-N	O=C1N=C(N=C1Cc2oc(cc2)c3ccc(cc3)S(=O)(=O)N)N	O=C3NC(=NC3(=Cc1oc(cc1)c2ccc(cc2)S(=O)(=O)N))N
vanwesten_tauromer.csv	1740	Miduturu_2011_A12	FHFOIJIHMRSLEP-UHFFFAOYSA-N	O=C3NC(=O)C(=Cc1oc(cc1)c2ccc(cc2)Cl)C(=O)N3	O=C3NC(=O)C(=Cc1oc(cc1)c2ccc(cc2)Cl)C(=O)N3
vanwesten_tauromer.csv	1741	Miduturu_2011_A13	XQNRAQXFEPZQCH-UHFFFAOYSA-N	O=C3NC(=O)C(=Cc1oc(cc1)c2ccc(cc2)[N+](=O)[O-])C(=O)N3	O=C3NC(=O)C(=Cc1oc(cc1)c2ccc(cc2)[N+](=O)[O-])C(=O)N3
vanwesten_tauromer.csv	1742	Miduturu_2011_A14	LOVOQJYZAQDGKY-UHFFFAOYSA-N	O=C3NC(=O)C(=Cc1oc(cc1)c2ccc(cc2)S(=O)(=O)NC)C(=O)N3	O=C3NC(=O)C(=Cc1oc(cc1)c2ccc(cc2)S(=O)(=O)NC)C(=O)N3
vanwesten_tauromer.csv	1743	Miduturu_2011_A15	HXSMEUARAJIHBP-UHFFFAOYSA-N	O=C4NC(=O)C(=Cc1oc(cc1)c2ccc(cc2)S(=O)(=O)N3CCNCC3)C(=O)N4	O=C4NC(=O)C(=Cc1oc(cc1)c2ccc(cc2)S(=O)(=O)N3CCNCC3)C(=O)N4
vanwesten_tauromer.csv	1744	Miduturu_2011_A17	JNEFVOAXYJWQGQ-UHFFFAOYSA-N	O=C3NC(=O)C(=Cc1oc(cc1)c2ccc(cc2)NS(=O)(O)=C)C(=O)N3	O=C3NC(=O)C(=Cc1oc(cc1)c2ccc(cc2)NS(=O)(=O)C)C(=O)N3
vanwesten_tauromer.csv	1745	Miduturu_2011_A18	JNPRTUHVCHGFHJ-UHFFFAOYSA-N	O=C3NC(=O)SC3(=Cc1oc(cc1)c2ccc(cc2)S(=O)(=O)N)	O=C3NC(=O)SC3(=Cc1oc(cc1)c2ccc(cc2)S(=O)(=O)N)
vanwesten_tauromer.csv	1746	Miduturu_2011_A19	ZJZJLWDPWYRWKY-UHFFFAOYSA-N	O=C3N=C(N)SC3(=Cc1oc(cc1)c2ccc(cc2)NS(=O)(O)=C)	O=C3NC(=N)SC3(=Cc1oc(cc1)c2ccc(cc2)NS(=O)(=O)C)
vanwesten_tauromer.csv	1747	Miduturu_2011_A20	YSNNNZKTTMCRLF-UHFFFAOYSA-N	O=C3NC(=O)SC3(=Cc1cccc(c1)c2ccc(cc2)S(=O)(=O)N)	O=C3NC(=O)SC3(=Cc1cccc(c1)c2ccc(cc2)S(=O)(=O)N)
vanwesten_tauromer.csv	1748	Miduturu_2011_A22	DHYWKROGVBRSQF-UHFFFAOYSA-N	O=C3NC(=O)C(=Cc1oc(cc1)c2ccc(F)cc2(O))C(=O)N3	O=C3NC(=O)C(=Cc1oc(cc1)c2ccc(F)cc2(O))C(=O)N3
vanwesten_tauromer.csv	1749	Miduturu_2011_A23	ZHEXSHLIJCSJIV-UHFFFAOYSA-N	O=C3N=C(N)SC3(=Cc1oc(cc1)c2ccc(F)cc2(O))	O=C3NC(=N)SC3(=Cc1oc(cc1)c2ccc(F)cc2(O))
vanwesten_tauromer.csv	1751	Miduturu_2011_A25	LJKUTKAAQDWCQF-UHFFFAOYSA-N	O=C3C(=Cc1oc(cc1)c2ccc(cc2)S(=O)(=O)N)C(=O)c4ccccc34	O=C3C(=Cc1oc(cc1)c2ccc(cc2)S(=O)(=O)N)C(=O)c4ccccc34
vanwesten_tauromer.csv	1752	Miduturu_2011_A26	INTRPSYVRVQXSB-UHFFFAOYSA-N	O=C(O)CN3C(=O)C(=Cc1oc(cc1)c2ccc(cc2)S(=O)(=O)N)SC3=S	O=C(O)CN3C(=O)C(=Cc1oc(cc1)c2ccc(cc2)S(=O)(=O)N)SC3=S
vanwesten_tauromer.csv	1753	Miduturu_2011_A27	PJBNQXOKUSOTNK-UHFFFAOYSA-N	O=C2N=c1ccccc1=C2Cc3oc(cc3)c4ccc(cc4)S(=O)(=O)N	O=C4Nc1ccccc1C4(=Cc2oc(cc2)c3ccc(cc3)S(=O)(=O)N)
vanwesten_tauromer.csv	1754	Miduturu_2011_A28	HUSXILGKUVFEFF-UHFFFAOYSA-N	O=C2N=c1cccc(c1=C2Cc3oc(cc3)c4ccc(cc4)S(=O)(=O)N)Br	O=C4Nc1cccc(c1C4(=Cc2oc(cc2)c3ccc(cc3)S(=O)(=O)N))Br
vanwesten_tauromer.csv	1755	Miduturu_2011_A29	ZLTRWTSHPZGNNI-UHFFFAOYSA-N	O=C3N=C(N)SC3(=Cc1cncc(c1)c2ccc(cc2)NS(=O)(O)=C)	O=C3NC(=N)SC3(=Cc1cncc(c1)c2ccc(cc2)NS(=O)(=O)C)
vanwesten_tauromer.csv	1756	Miduturu_2011_A30	MRWPAFABBSHZRY-UHFFFAOYSA-N	O=C3N=C(N)SC3(=Cc2cnc(c1ccc(cc1)NS(=O)(O)=C)s2)	O=C3NC(=N)SC3(=Cc2cnc(c1ccc(cc1)NS(=O)(=O)C)s2)
vanwesten_tauromer.csv	1757	Miduturu_2011_A31	JBTRCMDBRXVQSS-UHFFFAOYSA-N	O=S(=O)(N)c1ccc(cc1)c3oc(C=Cc2ncc(nc2)N)cc3	O=S(=O)(N)c1ccc(cc1)c3oc(C=Cc2ncc(nc2)N)cc3
vanwesten_tauromer.csv	1758	Miduturu_2011_A32	NFXFEEJGBISLTD-UHFFFAOYSA-N	O=C3N=C(N(C)C)SC3(=Cc1oc(cc1)c2ccc(cc2)S(=O)(=O)N)	O=C3N=C(N(C)C)SC3(=Cc1oc(cc1)c2ccc(cc2)S(=O)(=O)N)
vanwesten_tauromer.csv	1759	Miduturu_2011_A33	NZFXRIPQVVHJAY-UHFFFAOYSA-N	O=C3N=C(SC3(=Cc1oc(cc1)c2ccc(cc2)S(=O)(=O)N))SC	O=C3N=C(SC3(=Cc1oc(cc1)c2ccc(cc2)S(=O)(=O)N))SC
vanwesten_tauromer.csv	1760	Miduturu_2011_A34	BBUKTGRHBQDPJP-UHFFFAOYSA-N	O=C3N=C(SC3(=Cc1oc(cc1)c2ccc(cc2)S(=O)(=O)N))S(O)=C	O=C3N=C(SC3(=Cc1oc(cc1)c2ccc(cc2)S(=O)(=O)N))S(=O)C
vanwesten_tauromer.csv	1761	Miduturu_2011_A35	QWNXRTVZMIIWRZ-UHFFFAOYSA-N	O=C3NN(C(=O)C3(=Cc1oc(cc1)c2ccc(cc2)S(=O)(=O)N))c4ccccc4	O=C3NN(C(=O)C3(=Cc1oc(cc1)c2ccc(cc2)S(=O)(=O)N))c4ccccc4
vanwesten_tauromer.csv	1762	Miduturu_2011_A36	GCQHVQGASMWKHJ-UHFFFAOYSA-N	O=C3N=C(N)SC3(=Cc1oc(cc1)c2ccc(cc2)Cl)	O=C3NC(=N)SC3(=Cc1oc(cc1)c2ccc(cc2)Cl)
vanwesten_tauromer.csv	1763	Miduturu_2011_A38	XXYMSJKQZPMUFX-UHFFFAOYSA-N	O=C3N=C(N)SC3(=Cc1oc(cc1)c2ccc(F)cc2)	O=C3NC(=N)SC3(=Cc1oc(cc1)c2ccc(F)cc2)
vanwesten_tauromer.csv	1765	Miduturu_2011_A40	RSEKYYUUAMXTGT-UHFFFAOYSA-N	O=C3N=C(N)SC3(=Cc1oc(cc1)c2ccccc2(O))	O=C3NC(=N)SC3(=Cc1oc(cc1)c2ccccc2(O))
vanwesten_tauromer.csv	1766	Miduturu_2011_A41	ORHCTDKQDCMPSI-UHFFFAOYSA-N	O=C3N=C(N)SC3(=Cc1oc(cc1)c2ccc(cc2(O))C(=O)N)	O=C(N)c1ccc(c(O)c1)c2oc(cc2)C=C3C(=O)NC(=N)S3
vanwesten_tauromer.csv	1767	Miduturu_2011_A42	CEZBWAWELIKONQ-UHFFFAOYSA-N	O=C3N=C(N)SC3(=Cc1oc(cc1)c2ccc(cc2(OC))C(=O)N)	O=C(N)c3ccc(c1oc(cc1)C=C2C(=O)NC(=N)S2)c(OC)c3
vanwesten_tauromer.csv	1768	Miduturu_2011_A43	WQBMJHWEONMZDR-UHFFFAOYSA-N	O=C4NC(=S)SC4(=Cc1oc(cc1)c3cccc2ccccc23)	O=C4NC(=S)SC4(=Cc1oc(cc1)c3cccc2ccccc23)
vanwesten_tauromer.csv	1769	Miduturu_2011_A44	UNGHVXVUQLHLDJ-UHFFFAOYSA-N	O=C4N=C(N)N(C4(=Cc1oc(cc1)c3cccc2ccccc23))C	O=C4NC(=N)N(C4(=Cc1oc(cc1)c3cccc2ccccc23))C
vanwesten_tauromer.csv	1770	Miduturu_2011_A45	ZNPVOJYFELRENA-UHFFFAOYSA-N	O=C4N=C(N)SC4(=Cc1oc(cc1)c2cnc3ccccc3(c2))	O=C4NC(=N)SC4(=Cc1oc(cc1)c2cnc3ccccc3(c2))
vanwesten_tauromer.csv	1771	Miduturu_2011_A46	NXLFXCBZXXTGTP-UHFFFAOYSA-N	O=C4NC(=S)SC4(=Cc1oc(cc1)c3cncc2ccccc23)	O=C4NC(=S)SC4(=Cc1oc(cc1)c3cncc2ccccc23)
vanwesten_tauromer.csv	1772	Miduturu_2011_A47	WVTVVMGFNYDTSK-UHFFFAOYSA-N	O=C4N=C(N)SC4(=Cc1oc(cc1)c3cncc2ccccc23)	O=C4NC(=N)SC4(=Cc1oc(cc1)c3cncc2ccccc23)
vanwesten_tauromer.csv	1773	Miduturu_2011_A48	ZTRSSGNVOJVMSY-UHFFFAOYSA-N	O=C4N=C(N)SC4(=Cc1oc(cc1)c2csc3ccccc23)	O=C4NC(=N)SC4(=Cc1oc(cc1)c2csc3ccccc23)
vanwesten_tauromer.csv	1774	Miduturu_2011_A49	XTQMFYYGAQKWHU-UHFFFAOYSA-N	O=C4N=C(N)SC4(=Cc1oc(cc1)c3cccc2cc[nH]c23)	O=C4NC(=N)SC4(=Cc1oc(cc1)c3cccc2cc[nH]c23)
vanwesten_tauromer.csv	1775	Miduturu_2011_A50	HGDZUVKRBOMKAY-UHFFFAOYSA-N	O=C5N=C(N)SC5(=Cc1oc(cc1)c2ccc(cc2(O))C(=O)Nc3ccc(cc3)N4CCNCC4)	O=C(Nc1ccc(cc1)N2CCNCC2)c3ccc(c(O)c3)c4oc(cc4)C=C5C(=O)NC(=N)S5
vanwesten_tauromer.csv	1776	Miduturu_2011_A51	OOAZAOOTHSWOQL-UHFFFAOYSA-N	O=C6N=C(N)SC6(=Cc1oc(cc1)c5ccc4c(cccc4(C(=O)Nc2ccc(cc2)N3CCNCC3))c5)	O=C(Nc1ccc(cc1)N2CCNCC2)c4cccc3cc(ccc34)c5oc(cc5)C=C6C(=O)NC(=N)S6
vanwesten_tauromer.csv	1777	Miduturu_2011_A52	SXKPMSAAGBXHLF-UHFFFAOYSA-N	O=C6N=C(N)SC6(=Cc1oc(cc1)c5ccc4c(cccc4(C(=O)Nc2cc(cc(c2)C(F)(F)F)n3cnc(c3)C))c5)	O=C(Nc1cc(cc(c1)C(F)(F)F)n2cnc(c2)C)c4cccc3cc(ccc34)c5oc(cc5)C=C6C(=O)NC(=N)S6
vanwesten_tauromer.csv	1778	Miduturu_2011_A53	QGWRKJTYMYMUPX-UHFFFAOYSA-N	O=C(Nc1cccc(c1)C(F)(F)F)c3cccc2cc(ccc23)c4oc(cc4)C=C5C(=O)NC(=O)S5	O=C(Nc1cccc(c1)C(F)(F)F)c3cccc2cc(ccc23)c4oc(cc4)C=C5C(=O)NC(=O)S5
vanwesten_tauromer.csv	1779	Miduturu_2011_A54	QFKROKXEJOKXGQ-UHFFFAOYSA-N	O=C(Nc1cc(cc(c1)C(F)(F)F)CN2CCN(CC)CC2)c4cccc3cc(ccc34)c5oc(cc5)C=C6C(=O)NC(=O)S6	O=C(Nc1cc(cc(c1)C(F)(F)F)CN2CCN(CC)CC2)c4cccc3cc(ccc34)c5oc(cc5)C=C6C(=O)NC(=O)S6
vanwesten_tauromer.csv	1780	Miduturu_2011_A55	SOVLRFSBXMNAID-UHFFFAOYSA-N	O=C(Nc1ccc(cc1)N2CCNCC2)c3ccc(cc3)c4oc(cc4)C=C5C(=O)NC(=O)S5	O=C(Nc1ccc(cc1)N2CCNCC2)c3ccc(cc3)c4oc(cc4)C=C5C(=O)NC(=O)S5
vanwesten_tauromer.csv	1781	Miduturu_2011_A56	AKQSFWJQNSLDLB-UHFFFAOYSA-N	O=C3N=C(N)SC3(=Cc1cnc(O)c(c1)c2ccc(cc2)S(=O)(=O)N)	O=C1NC=C(C=C1c2ccc(cc2)S(=O)(=O)N)C=C3C(=O)NC(=N)S3
vanwesten_tauromer.csv	1782	Miduturu_2011_A57	SIDUDLIZNNFURU-UHFFFAOYSA-N	O=C3N=C(N)SC3(=Cc1cnc(O)c(c1)c2ccc(cc2)NS(=O)(O)=C)	O=C1NC=C(C=C1c2ccc(cc2)NS(=O)(=O)C)C=C3C(=O)NC(=N)S3
vanwesten_tauromer.csv	1783	Miduturu_2011_A58	SUBGEJRMQRFOMP-UHFFFAOYSA-N	O=C3NC(=O)SC3(=Cc1cnc(O)c(c1)c2cccc(N)c2)	O=C1NC=C(C=C1c2cccc(N)c2)C=C3C(=O)NC(=O)S3
vanwesten_tauromer.csv	1784	Miduturu_2011_A59	BRYJBRLRAMEQPS-UHFFFAOYSA-N	O=C4N=C(N)SC4(=Cc1cnc(O)c(c1)c2cnc(cc2)N3CCNCC3)	O=C1NC=C(C=C1c2cnc(cc2)N3CCNCC3)C=C4C(=O)NC(=N)S4
vanwesten_tauromer.csv	1785	Miduturu_2011_A60	WFVUAWBNKUPDQH-UHFFFAOYSA-N	O=C3N=C(SC3(=Cc1cnc(O)c(c1)c2ccc(cc2)NS(=O)(O)=C))SC	O=C3N=C(SC3(=CC1=CNC(=O)C(=C1)c2ccc(cc2)NS(=O)(=O)C))SC
vanwesten_tauromer.csv	1786	Miduturu_2011_A61	IBBDUUTYLBXFEE-UHFFFAOYSA-N	O=C4N=C(N)SC4(=Cc1cnc(O)c(c1)c2ccc3cc[nH]c3(c2))	O=C1NC=C(C=C1c2ccc3cc[nH]c3(c2))C=C4C(=O)NC(=N)S4
vanwesten_tauromer.csv	1787	Miduturu_2011_A62	CUJKZKPVAYCITE-UHFFFAOYSA-N	O=C(Nc1ccc(cc1)N2CCNCC2)c3ccc(cc3)c4cc(cnc4(O))C=C5C(=O)NC(=O)S5	O=C(Nc1ccc(cc1)N2CCNCC2)c3ccc(cc3)C4=CC(=CNC4(=O))C=C5C(=O)NC(=O)S5
vanwesten_tauromer.csv	1788	Miduturu_2011_A63	XQSQQVYJUHNNRF-UHFFFAOYSA-N	O=C4NC(=O)SC4(=Cc1cc(cnc1(O))c2cnc(cc2)N3CCNCC3)	O=C2NC=C(C=C2(C=C1C(=O)NC(=O)S1))c3cnc(cc3)N4CCNCC4
vanwesten_tauromer.csv	1789	Miduturu_2011_A64	YHUKWWWCNSTFHL-UHFFFAOYSA-N	O=C4NC(=O)SC4(=Cc1cnc(O)c(c1)c2cnc(cc2)N3CCNCC3)	O=C1NC=C(C=C1c2cnc(cc2)N3CCNCC3)C=C4C(=O)NC(=O)S4
vanwesten_tauromer.csv	1790	Miduturu_2011_A65	SKPSELNLFVIGGZ-UHFFFAOYSA-N	O=C4N=C(N)SC4(=Cc1oc(cc1)c3cccc2ccccc23)	O=C4NC(=N)SC4(=Cc1oc(cc1)c3cccc2ccccc23)
vanwesten_tauromer.csv	1791	Miduturu_2011_A66	CLCMBHJQLASQEJ-UHFFFAOYSA-N	O=C4N=C(N)N(C4(=Cc1oc(cc1)c3cncc2ccccc23))C	O=C4NC(=N)N(C4(=Cc1oc(cc1)c3cncc2ccccc23))C
vanwesten_tauromer.csv	1792	Miduturu_2011_A67	JKVOQFXUMQVRLZ-UHFFFAOYSA-N	O=C4NC(=S)SC4(=Cc1oc(cc1)c2csc3ccccc23)	O=C4NC(=S)SC4(=Cc1oc(cc1)c2csc3ccccc23)
vanwesten_tauromer.csv	1793	Miduturu_2011_A68	MGKXWEQWGRXSEH-UHFFFAOYSA-N	O=C4NC(=S)SC4(=Cc1oc(cc1)c3cccc2cc[nH]c23)	O=C4NC(=S)SC4(=Cc1oc(cc1)c3cccc2cc[nH]c23)
vanwesten_tauromer.csv	1794	Miduturu_2011_A69	BWMKRGHDGXSVKC-UHFFFAOYSA-N	O=C(Nc1cc(cc(c1)C(F)(F)F)n2cnc(c2)C)c4cccc3cc(ccc34)c5oc(cc5)C=C6C(=O)NC(=O)S6	O=C(Nc1cc(cc(c1)C(F)(F)F)n2cnc(c2)C)c4cccc3cc(ccc34)c5oc(cc5)C=C6C(=O)NC(=O)S6
vanwesten_tauromer.csv	1795	Miduturu_2011_A70	RHXUBUFKYPXRPG-UHFFFAOYSA-N	O=C5N=C(N)SC5(=Cc1oc(cc1)c4ccc3c(cccc3(C(=O)Nc2cccc(c2)C(F)(F)F))c4)	O=C(Nc1cccc(c1)C(F)(F)F)c3cccc2cc(ccc23)c4oc(cc4)C=C5C(=O)NC(=N)S5
vanwesten_tauromer.csv	1796	Miduturu_2011_A71	IYQYVBRORCHLQD-UHFFFAOYSA-N	O=C6N=C(N)SC6(=Cc1oc(cc1)c5ccc4c(cccc4(C(=O)Nc2cc(cc(c2)C(F)(F)F)CN3CCN(CC)CC3))c5)	O=C(Nc1cc(cc(c1)C(F)(F)F)CN2CCN(CC)CC2)c4cccc3cc(ccc34)c5oc(cc5)C=C6C(=O)NC(=N)S6
vanwesten_tauromer.csv	1797	Miduturu_2011_A72	ACOZCPDKDCOTRX-UHFFFAOYSA-N	O=C5N=C(N)SC5(=Cc1oc(cc1)c2ccc(cc2)C(=O)Nc3ccc(cc3)N4CCNCC4)	O=C(Nc1ccc(cc1)N2CCNCC2)c3ccc(cc3)c4oc(cc4)C=C5C(=O)NC(=N)S5
vanwesten_tauromer.csv	1798	Miduturu_2011_A73	WTKMONUYFCEFRA-UHFFFAOYSA-N	O=C3NC(=O)SC3(=Cc1cnc(O)c(c1)c2ccc(cc2)NS(=O)(O)=C)	O=C2NC=C(C=C2(c1ccc(cc1)NS(=O)(=O)C))C=C3C(=O)NC(=O)S3
vanwesten_tauromer.csv	1799	Miduturu_2011_A74	YQSCRJDRYBIEDR-UHFFFAOYSA-N	O=C3N=C(N)SC3(=Cc1cnc(O)c(c1)c2cccc(N)c2)	O=C1NC=C(C=C1c2cccc(N)c2)C=C3C(=O)NC(=N)S3
vanwesten_tauromer.csv	1800	Miduturu_2011_A75	ULZMNSVLOWPOFT-UHFFFAOYSA-N	O=C3NC(=S)SC3(=Cc1cnc(O)c(c1)c2cccc(N)c2)	O=C1NC=C(C=C1c2cccc(N)c2)C=C3C(=O)NC(=S)S3
vanwesten_tauromer.csv	1801	Miduturu_2011_A76	RRRIMXBNVBCEJA-UHFFFAOYSA-N	O=C1N=C(C(=O)N1)Cc2cnc(O)c(c2)c3cccc(N)c3	O=C3NC(=O)C(=CC1=CNC(=O)C(=C1)c2cccc(N)c2)N3
vanwesten_tauromer.csv	1802	Miduturu_2011_A79	LRIGAJKTYCYZPS-UHFFFAOYSA-N	O=C1N=C(C(=O)N1)Cc2cnc(O)c(c2)c3cnc(cc3)N4CCNCC4	O=C4NC(=O)C(=CC1=CNC(=O)C(=C1)c2cnc(cc2)N3CCNCC3)N4
vanwesten_tauromer.csv	1803	Miduturu_2011_A80	IKXJOJWQQKLXRL-UHFFFAOYSA-N	O=C4NC(=O)SC4(=Cc1cnc(O)c(c1)c3cncc2ccccc23)	O=C1NC=C(C=C1c3cncc2ccccc23)C=C4C(=O)NC(=O)S4
vanwesten_tauromer.csv	1804	Miduturu_2011_A81	OXSCTUZMPVDURH-UHFFFAOYSA-N	O=C4NC(=O)SC4(=Cc1cnc(O)c(c1)c2cnc3ccccc3(c2))	O=C1NC=C(C=C1c2cnc3ccccc3(c2))C=C4C(=O)NC(=O)S4
vanwesten_tauromer.csv	1805	Miduturu_2011_A83	QAAIMSRFLGOHES-UHFFFAOYSA-N	O=C5NC(=O)SC5(=Cc1cnc(O)c(c1)c2cnc(cc2)N4CCN(Cc3ccccc3)CC4)	O=C1NC=C(C=C1c2cnc(cc2)N4CCN(Cc3ccccc3)CC4)C=C5C(=O)NC(=O)S5
vanwesten_tauromer.csv	1806	Miduturu_2011_A84	IWAREXCUZFQBGK-UHFFFAOYSA-N	O=C3NC(=O)SC3(=Cc1cnc(O)c(c1)c2cnc(N)cc2)	O=C1NC=C(C=C1c2cnc(N)cc2)C=C3C(=O)NC(=O)S3
vanwesten_tauromer.csv	1807	Miduturu_2011_A87	ZTXQWCUIRYKLOF-UHFFFAOYSA-N	O=C5NC(=O)SC5(=Cc1cnc(O)c(c1)c2cnc(cc2)N4CCC(N3CCCC3)CC4)	O=C1NC=C(C=C1c2cnc(cc2)N4CCC(N3CCCC3)CC4)C=C5C(=O)NC(=O)S5
vanwesten_tauromer.csv	1808	Miduturu_2011_A94	DYRKCASETNCEHT-UHFFFAOYSA-N	O=C4NC(=O)SC4(=Cc1cnc(O)c(c1)c2ccc(cc2)N3CCNCC3)	O=C3NC=C(C=C3(c1ccc(cc1)N2CCNCC2))C=C4C(=O)NC(=O)S4
vanwesten_tauromer.csv	1809	Miduturu_2011_B01	DIKJXQJRGJEYBE-UHFFFAOYSA-N	O=C2N(c1cnc(nc1N(C(C)C2)C3CCCC3)Nc4ccc(cc4(OC))N6CCC(N5CCN(C)CC5)CC6)C	O=C2N(c1cnc(nc1N(C(C)C2)C3CCCC3)Nc4ccc(cc4(OC))N6CCC(N5CCN(C)CC5)CC6)C
vanwesten_tauromer.csv	1810	Miduturu_2011_B02	DDNLIQKMQDMWSC-UHFFFAOYSA-N	O=C2Nc1cnc(nc1N(C(C)C2)C3CCCC3)Nc4ccc(cc4(OC))N6CCC(N5CCN(C)CC5)CC6	O=C2Nc1cnc(nc1N(C(C)C2)C3CCCC3)Nc4ccc(cc4(OC))N6CCC(N5CCN(C)CC5)CC6
